,distance,global_stop_id,location_type,parent_station_global_stop_id,route_type,rt_stop_id,stop_code,stop_lat,stop_lon,stop_name,wheelchair_boarding
1295,18588,CATAMI:8681,0,,3,5736,5736,42.75992103925704,-84.53130017253693,Lake Lansing / Chamberlain,0
1296,14672,CATAMI:10685,0,,3,1689,1689,42.73327417771638,-84.49966208313428,Michigan / Highland Ave,0
1297,18210,CATAMI:9030,0,,3,3725,3725,42.76001996449394,-84.52313434389065,Wood / Lake Lansing Rd,0
1298,19877,CATAMI:8522,0,,3,3786,3786,42.75669247925261,-84.56147236979271,Grand River / Culver St,0
1299,18525,CATAMI:8645,0,,3,5704,5704,42.76074841396569,-84.52842234746335,Lake Lansing / Chamberlain,0
1300,19267,CATAMI:7694,0,,3,3681,3681,42.74094538017813,-84.5722102545985,Saginaw / Westmoreland,0
1301,18303,CATAMI:8684,0,,3,5700,5700,42.76109914889653,-84.52299045263698,Wood / Lake Lansing,0
1302,15383,CATAMI:8924,0,,3,3804,3804,42.72992870606834,-84.51973491302249,Kalamazoo / S Magnolia Av,0
1303,10802,CATAMI:9151,0,,3,5917,5917,42.71997322995444,-84.42464078074747,Rt 22 Wbd / Meijer,0
1304,13751,CATAMI:9113,0,,3,2916,2916,42.73020749537235,-84.48547080824021,Red Cedar / Chestnut,0
1305,15689,CATAMI:10786,0,,3,1682,1682,42.73350800100361,-84.51975289942919,Michigan / S Magnolia Av,0
1306,16367,CATAMI:9004,0,,3,3691,3691,42.7408734345513,-84.52054430132443,Saginaw / Magnolia Ave,0
1307,16635,CATAMI:9045,0,,3,2384,2384,42.74331958586384,-84.52159650611696,Grand River / Fairview,0
1308,16477,CATAMI:9044,0,,3,3739,3739,42.74335555867725,-84.51836794611253,Grand River / Foster Av,0
1309,15883,CATAMI:9856,0,,3,1757,1757,42.69823665744558,-84.56390053469855,Washington / Berry Ave,0
1310,17702,CATAMI:10404,0,,3,3444,3444,42.67429675011476,-84.60298499647907,Waverly / Old Farm Ln,0
1311,11969,CATAMI:9222,0,,3,5598,5598,42.68847003860213,-84.27918470968486,Grand River after Water St,0
1312,16769,CATAMI:9038,0,,3,3733,3733,42.7483557797426,-84.51507643368464,Hopkins / Downer Ave,0
1313,16927,CATAMI:9037,0,,3,3732,3732,42.74838275935266,-84.51834995970583,Hopkins / Hayford,0
1314,16400,CATAMI:8885,0,,3,2472,2472,42.74999254275319,-84.50356513339032,Coolidge / Pebble Creek Blvd,0
1315,17251,CATAMI:9015,0,,3,3705,3705,42.75201601350805,-84.51823304806221,Hayford / Ridgeline Dr,0
1316,21032,CATAMI:7999,0,,3,3759,3759,42.76217833329912,-84.57418875933658,Grand River / Tecumseh Av,0
1317,17521,CATAMI:9034,0,,3,3729,3729,42.7553794715628,-84.51743265296362,Hayford after Tulane Dr,0
1318,17576,CATAMI:9017,0,,3,3708,3708,42.75585611134061,-84.51764848984415,Wbdtulane / Hayford Ave,0
1319,19087,CATAMI:10704,0,,3,1779,1779,42.69347025966746,-84.6111778047354,Sheffield / Blue River Dr,0
1320,11615,CATAMI:10276,0,,3,3331,3331,42.65533907744256,-84.53310780641127,Cedar / Willoughby Rd,0
1321,17941,CATAMI:9683,0,,3,6122,6122,42.76063150232207,-84.51593978120671,Lake Lansing / Preyde,0
1322,14822,CATAMI:8903,0,,3,4650,4650,42.7300186381019,-84.50873622531941,Kalamazoo / Clippert,0
1323,15283,CATAMI:9823,0,,3,1734,1734,42.73368786507071,-84.51152411835943,Michigan / Howard Ave,0
1324,18474,CATAMI:8988,0,,3,3596,3596,42.7252882131372,-84.57724644847725,Everett / Malcolm X,0
1325,15339,CATAMI:10546,0,,3,4,4,42.73720420758249,-84.50621812838003,Frandor Center,0
1326,15737,CATAMI:8889,0,,3,4800,4800,42.74147597917607,-84.50642497205719,Grand River / Clippert,0
1327,17362,CATAMI:9035,0,,3,3730,3730,42.75342794643478,-84.51784634031796,Hayford / Groesbeck Ave,0
1328,16240,CATAMI:9010,0,,3,2352,2352,42.74453366831675,-84.51122734264872,Chester / Covington Ct,0
1329,18707,CATAMI:8986,0,,3,3594,3594,42.7287595896322,-84.57719248925713,McPherson / Lenawee St,0
1330,16415,CATAMI:9040,0,,3,2378,2378,42.74636828180115,-84.51139821351246,Chester / Woodruff Ave,0
1331,16561,CATAMI:9039,0,,3,2377,2377,42.74795108559162,-84.51138922030911,Chester / Hopkins Ave,0
1332,16620,CATAMI:9012,0,,3,3702,3702,42.7484547049795,-84.51167700281647,Hopkins / Chester Rd,0
1333,12910,CATAMI:10230,0,,3,4381,4381,42.67712061596821,-84.53825191873028,Pennsylvania / Louisa St,0
1334,15274,CATAMI:10125,0,,3,3798,3798,42.7209984551369,-84.53073360072557,Perkins / Dakin St,0
1335,13107,CATAMI:9501,0,,3,4752,4752,42.71482012443207,-84.50093012480733,Middlevale / Elementary School,0
1336,15278,CATAMI:10299,0,,3,3538,3538,42.71526079139646,-84.5380091022397,Pennsylvania / Parkdale Ave,0
1337,12953,CATAMI:9504,0,,3,2580,2580,42.71627702337556,-84.49556118240444,N Crescent / Harrison,0
1338,13221,CATAMI:10488,0,,3,6042,6042,42.71884907953508,-84.4963885571131,Capital Area Multimodal Gateway,0
1339,19107,CATAMI:10002,0,,3,1872,1872,42.74824786130234,-84.55992553881566,Pine St / W Willow St,0
1340,14079,CATAMI:10648,0,,3,191,191,42.72744658194239,-84.49829511622434,University Village,0
1341,16010,CATAMI:7887,0,,3,2512,2512,42.7601278829342,-84.46459758325342,Hagadorn / Farrington Ct,0
1342,12925,CATAMI:9640,0,,3,6096,6096,42.71823754170694,-84.49150524769136,Service / Harrison,0
1343,18817,CATAMI:8984,0,,3,3592,3592,42.73232089816076,-84.57505210685865,McPherson / Michigan,0
1344,15742,CATAMI:8936,0,,3,4799,4799,42.74078350251774,-84.50789086420404,Saginaw / Clippert,0
1345,14298,CATAMI:8928,0,,3,4596,4596,42.72795020133026,-84.50190139076966,Kalamazoo / Marigold,0
1346,11408,CATAMI:10275,0,,3,5669,5669,42.65352245036487,-84.53121024050337,Cedar / Willoughby,0
1347,14166,CATAMI:8929,0,,3,5805,5805,42.72801315375374,-84.49905054530615,Kalamazoo / U Vill Entrance,0
1348,15278,CATAMI:10394,0,,3,4738,4738,42.66471898854176,-84.57603236602434,Georgetown / Haag,0
1349,14103,CATAMI:10779,0,,3,6035,6035,42.72808509938059,-84.49759364636266,University Village East,0
1350,14103,CATAMI:10532,0,,3,6034,6034,42.72808509938059,-84.49759364636266,University Villiage East,0
1351,15821,CATAMI:8937,0,,3,2460,2460,42.74389515087855,-84.50336728291651,Coolidge / Melody Ln,0
1352,15948,CATAMI:8887,0,,3,2474,2474,42.74519017216166,-84.5035111741702,Coolidge / Dual Chartwell Ca,0
1353,16146,CATAMI:8886,0,,3,2473,2473,42.74730357495007,-84.50353815378026,Coolidge / Stonewood Dr,0
1354,20594,CATAMI:7997,0,,3,3757,3757,42.76055056349188,-84.56873887810349,Grand River / Hollywood St,0
1355,16487,CATAMI:8939,0,,3,2462,2462,42.75098179512224,-84.50341224893329,Coolidge / Fairoaks Ct,0
1356,19517,CATAMI:8100,0,,3,2213,2213,42.76408489241037,-84.54269456118762,N East / Howe,0
1357,16671,CATAMI:8940,0,,3,2463,2463,42.7529243270469,-84.50341224893329,Coolidge / Farwood Dr,0
1358,11710,CATAMI:8693,0,,3,6037,6037,42.72982078762809,-84.41012575053261,Times Square / Marsh,0
1359,6235,CATAMI:9265,0,,3,3311,3311,42.58124407500131,-84.44505535236316,Sycamore / Park St,0
1360,16768,CATAMI:8883,0,,3,2470,2470,42.75388659980587,-84.50355614018697,Coolidge / N Shore Dr,0
1361,11796,CATAMI:10167,0,,3,6051,6051,42.6691796174058,-84.52832342222645,Miller / Scotmar,0
1362,16939,CATAMI:8882,0,,3,2469,2469,42.75568524047686,-84.50352016737355,Coolidge / N Shore Dr,0
1363,17078,CATAMI:8942,0,,3,2465,2465,42.7572140850472,-84.50335828971316,Coolidge / Ramblewood Dr,0
1364,15946,CATAMI:10342,0,,3,3487,3487,42.69467534891702,-84.56758774807406,MLK / Warwick Dr,0
1365,17352,CATAMI:8880,0,,3,2949,2949,42.76000197808723,-84.50350218096685,Coolidge Rd / W Lake Lansing,0
1366,17370,CATAMI:8943,0,,3,2466,2466,42.76025378778117,-84.50334929650981,Coolidge / W Lake Lansing,0
1367,17365,CATAMI:8639,0,,3,4874,4874,42.76083834599924,-84.50185642475289,Lake Lansing / Meijer Ent.,0
1368,17264,CATAMI:7902,0,,3,2552,2552,42.76090129842272,-84.49914947054306,Lake Lansing / Marfitt Rd,0
1369,16785,CATAMI:10351,0,,3,3496,3496,42.68313706901265,-84.58658139355967,Jolly / Sidney St,0
1370,18424,CATAMI:8145,0,,3,5945,5945,42.77116254345069,-84.50321439845948,Coolidge / Earl,0
1371,17649,CATAMI:9056,0,,3,3039,3039,42.73260868066811,-84.55577967206904,Allegan / Townsend St,0
1372,18498,CATAMI:9090,0,,3,5988,5988,42.77315903459549,-84.49996785204836,Coleman / Hamlet,0
1373,16962,CATAMI:9196,0,,3,1596,1596,42.72759047319607,-84.55064455295337,Grand / Hillsdale,0
1374,13078,CATAMI:8865,0,,3,5926,5926,42.7188041135183,-84.49360965727642,Harrison / Service,0
1375,13099,CATAMI:8623,0,,3,2572,2572,42.71884008633172,-84.49396039220726,Harrison / Service Rd,0
1376,13121,CATAMI:10486,0,,3,4079,4079,42.72215857836969,-84.48815977604333,Wilson / Chestnut Rd,0
1377,13415,CATAMI:8867,0,,3,2583,2583,42.72259025213072,-84.4935916708697,Harrison / Wilson Rd,0
1378,13285,CATAMI:9335,0,,3,4627,4627,42.7241910423279,-84.48768313626552,Chestnut / Wilson Rd,0
1379,13653,CATAMI:8620,0,,3,3899,3899,42.72501841703655,-84.49396938541062,Harrison / Lilac Ave,0
1380,16146,CATAMI:9901,0,,3,5816,5816,42.69749921477047,-84.56822626551227,Holmes / MLK,0
1381,13564,CATAMI:9511,0,,3,5686,5686,42.72563894806805,-84.49084874384646,Shaw / Birch,0
1382,13401,CATAMI:10288,0,,3,3526,3526,42.68659045910094,-84.53803608184977,Pennsylvania / Kendon Dr,0
1383,13405,CATAMI:9464,0,,3,4814,4814,42.72578283932172,-84.48705361203068,N Shaw / Chestnut,0
1384,13982,CATAMI:8619,0,,3,2568,2568,42.72861569837853,-84.49398737181733,Harrison / Kalamazoo St,0
1385,13956,CATAMI:9111,0,,3,4072,4072,42.72928119542679,-84.49208980590943,Kalamazoo / Harrison,0
1386,13980,CATAMI:8121,0,,3,4805,4805,42.72929018863015,-84.49258443209396,Kalamazoo / Harrison,0
1387,13908,CATAMI:8120,0,,3,5718,5718,42.73006360411867,-84.48939184490295,Kalamazoo / Dem Hall Dr,0
1388,17603,CATAMI:10359,0,,3,5583,5583,42.67114912894053,-84.60308392171596,Waverly / Bridgeport,0
1389,14374,CATAMI:10687,0,,3,1691,1691,42.73362491264722,-84.49238658162015,Michigan / Harrison Rd,0
1390,14410,CATAMI:8931,0,,3,1727,1727,42.73390370195123,-84.49261141170402,Michigan / Center St,0
1391,18320,CATAMI:9089,0,,3,5948,5948,42.77013731826823,-84.50309748681588,Coolidge / Turf,0
1392,14512,CATAMI:8123,0,,3,169,169,42.73459617860956,-84.49345677281939,Harrison / Michigan,0
1393,14727,CATAMI:8124,0,,3,3872,3872,42.73690743187177,-84.49342979320932,Harrison Rd / Huntington,0
1394,14027,MFMI:5,0,,3,820723,,42.73534261448801,-84.48022777068428,East Lansing Marriott,0
